,Unnamed: 0,index,mr_new,da,text,num_hops,num_triples,shape,test_pseudo_utt,pred,probs,LM_prob,PPL,pseudo_bleu,scores,criteria,da_acc,
44190,44190,2671,James Cromwell spouse Julie Cobb. Julie Cobb spouse Victor French. James Cromwell occupation television actor. James Cromwell height taller. James Cromwell occupation character actor. James Cromwell domain actor.,inform,James Cromwell is a taller than average television actor and character actor. He is married to Julie Cobb who is married to Victor French.,2,3,(X (X) (X) (X) (X (X))),James Cromwell Julie Cobb Victor French James Cromwell television actor James Cromwell taller James Cromwell character actor,inform,0.5800338387,0.01446360561,69.13905334,6.616145797,0.72030514,match_scores,1,24
44198,44198,2672,James Cromwell spouse Julie Cobb. Julie Cobb sex or gender female. James Cromwell occupation voice actor. James Cromwell occupation film actor. James Cromwell sex or gender male. James Cromwell domain actor.,inform,James Cromwell is a male voice and film actor who is married to female actor Julie Cobb.,2,3,(X (X) (X) (X) (X (X))),James Cromwell Julie Cobb female James Cromwell voice actor James Cromwell film actor James Cromwell male,inform,0.719989419,0.01089110606,91.81803894,8.453268232,0.79220873,match_scores,1,17
44212,44212,2673,James Cromwell spouse Julie Cobb. Julie Cobb date of birth 1947. James Cromwell occupation film actor. James Cromwell occupation character actor. James Cromwell occupation television actor. James Cromwell domain actor.,inform," James Cromwell is a character actor, film actor, and television actor born in 1947. He is married to Julie Cobb.",2,3,(X (X) (X) (X) (X (X))),James Cromwell Julie Cobb 1947 James Cromwell film actor James Cromwell character actor James Cromwell television actor,inform,0.7320095301,0.02939435149,34.0201416,7.205645835,0.7757652,match_scores,1,20
44222,44222,2674,James Cromwell spouse Julie Cobb. Victor French spouse Julie Cobb. James Cromwell height taller. James Cromwell sex or gender male. James Cromwell occupation voice actor. James Cromwell domain actor.,inform,James Cromwell is a male voice actor who is taller than average and is married to Julie Cobb.,2,3,(X (X) (X) (X) (X (X))),James Cromwell Julie Cobb Victor French James Cromwell taller James Cromwell male James Cromwell voice actor,inform,0.674731791,0.01315789474,76,7.535838129,0.72133005,match_scores_PPL,1,18
44232,44232,2675,James Cromwell spouse Julie Cobb. Charles in Charge cast member Julie Cobb. James Cromwell sex or gender male. James Cromwell place of birth Los Angeles. James Cromwell occupation voice actor. James Cromwell domain actor.,inform," James Cromwell is a male voice actor born in Los Angeles. He is married to Julie Cobb, who was part of the cast of Charles in Charge.",2,3,(X (X) (X) (X) (X (X))),James Cromwell Julie Cobb Charles in Charge James Cromwell male James Cromwell Los Angeles James Cromwell voice actor,inform,0.6798388362,0.02520207305,39.67927551,8.601325107,0.74161077,match_scores,1,27
44238,44238,2676,Pope John Paul II cast member James Cromwell. Pope John Paul II cast member Christopher Lee. James Cromwell occupation television actor. James Cromwell sex or gender male. James Cromwell height taller. James Cromwell domain actor.,inform,James Cromwell is a male television actor who appeared in the cast of Pope John Paul II alongside Christopher Lee. He is taller than average.,2,3,(X (X) (X) (X) (X (X))),James Cromwell Pope John Paul II Christopher Lee James Cromwell television actor James Cromwell male James Cromwell taller,inform,0.7169942856,0.01963107708,50.93964005,13.59779634,0.75522906,match_scores,1,25
44251,44251,2677,Jessica Walter place of birth Brooklyn. Adam Sandler place of birth Brooklyn. Jessica Walter height taller. Arrested Development cast member Jessica Walter. Jessica Walter spouse Ron Leibman. Jessica Walter domain actor.,inform,Jessica Walter is a taller than average actor from Brooklyn. She is a cast member of Arrested Development and is married to Ron Leibman.,2,3,(X (X) (X) (X) (X (X))),Jessica Walter Brooklyn Adam Sandler Jessica Walter taller Jessica Walter Arrested Development Jessica Walter Ron Leibman,inform,0.4520978034,0.02439676535,40.98904037,5.377336385,0.61343753,match_scores,1,24
44259,44259,2678,Jessica Walter occupation television actor. Leslie Nielsen occupation television actor. Jessica Walter height taller. Jessica Walter occupation voice actor. Jessica Walter occupation stage actor. Jessica Walter domain actor.,inform," Jessica Walter is a taller television, voice, and stage actor. She is not to be confused with Leslie Nielsen who is also a television actor.",2,3,(X (X) (X) (X) (X (X))),Jessica Walter television actor Leslie Nielsen Jessica Walter taller Jessica Walter voice actor Jessica Walter stage actor,inform,0.8031764627,0.02300364548,43.4713707,5.442133808,0.7434826,match_scores,1,25
44274,44274,2679,Jessica Walter spouse Ron Leibman. Ron Leibman place of birth New York City. Jessica Walter occupation voice actor. Jessica Walter occupation stage actor. Jessica Walter date of birth 1941. Jessica Walter domain actor.,inform,Jessica Walter is a voice and stage actor born in 1941 who is married to Ron Leibman from New York City.,2,3,(X (X) (X) (X) (X (X))),Jessica Walter Ron Leibman New York City Jessica Walter voice actor Jessica Walter stage actor Jessica Walter 1941,inform,0.5056372881,0.01318221736,75.85977173,11.18733854,0.76689696,match_scores_PPL,1,21
44280,44280,2680,Jessica Walter spouse Ron Leibman. Ron Leibman occupation screenwriter. Jessica Walter occupation television actor. Jessica Walter occupation voice actor. Jessica Walter occupation film actor. Jessica Walter domain actor.,inform," Jessica Walter is a television, voice, and film actor married to screenwriter Ron Leibman.",2,3,(X (X) (X) (X) (X (X))),Jessica Walter Ron Leibman screenwriter Jessica Walter television actor Jessica Walter voice actor Jessica Walter film actor,inform,0.6226927638,0.01170262936,85.45088196,8.767411578,0.80401605,match_scores,1,14
44291,44291,2681,Jessica Walter spouse Ron Leibman. Ron Leibman sex or gender male. Jessica Walter occupation film actor. Jessica Walter sex or gender female. Jessica Walter date of birth 1941. Jessica Walter domain actor.,inform," Jessica Walter is a female film actor born in 1941 and married to Ron Leibman, who is male.",2,3,(X (X) (X) (X) (X (X))),Jessica Walter Ron Leibman male Jessica Walter film actor Jessica Walter female Jessica Walter 1941,inform,0.6497956514,0.01107016742,90.33287048,7.33993457,0.74780595,match_scores,1,18
44297,44297,2682,Jessica Walter spouse Ron Leibman. Ron Leibman date of birth 1937. Jessica Walter place of birth Brooklyn. Jessica Walter occupation television actor. Jessica Walter occupation film actor. Jessica Walter domain actor.,inform," Jessica Walter is a television and film actor from Brooklyn. She is married to Ron Leibman, born in 1937.",2,3,(X (X) (X) (X) (X (X))),Jessica Walter Ron Leibman 1937 Jessica Walter Brooklyn Jessica Walter television actor Jessica Walter film actor,inform,0.4265620112,0.02094208548,47.75073624,6.621586416,0.74267656,match_scores,1,19
44306,44306,2683,Jessica Walter spouse Ron Leibman. Ron Leibman height average. Jessica Walter occupation stage actor. Jessica Walter place of birth Brooklyn. Jessica Walter occupation television actor. Jessica Walter domain actor.,inform,Jessica Walter is an actor from Brooklyn who is married to Ron Leibman of average height. She has acted both on stage and television.,2,3,(X (X) (X) (X) (X (X))),Jessica Walter Ron Leibman average Jessica Walter stage actor Jessica Walter Brooklyn Jessica Walter television actor,inform,0.3628025949,0.01707036747,58.58104706,5.004175369,0.7292624,match_scores,1,24
44318,44318,2684,Jessica Walter spouse Ron Leibman. Garden State cast member Ron Leibman. Jessica Walter place of birth Brooklyn. Jessica Walter height taller. Jessica Walter occupation film actor. Jessica Walter domain actor.,inform," Jessica Walter is a film actor from Brooklyn. She is taller than average and is married to Ron Leibman, who was a cast member in Garden State.",2,3,(X (X) (X) (X) (X (X))),Jessica Walter Ron Leibman Garden State Jessica Walter Brooklyn Jessica Walter taller Jessica Walter film actor,inform,0.4706918001,0.0200920061,49.77103806,5.250881762,0.67519355,match_scores,1,27
44332,44332,2685,Jessica Walter spouse Ron Leibman. Linda Lavin spouse Ron Leibman. Jessica Walter height taller. Jessica Walter occupation television actor. Jessica Walter occupation voice actor. Jessica Walter domain actor.,inform," Jessica Walter is a taller television and voice actor, and is married to Ron Leibman.",2,3,(X (X) (X) (X) (X (X))),Jessica Walter Ron Leibman Linda Lavin Jessica Walter taller Jessica Walter television actor Jessica Walter voice actor,inform,0.4705326557,0.007167191115,139.5246735,8.513012361,0.7492677,match_scores,1,15
44337,44337,2686,Arrested Development cast member Jessica Walter. Arrested Development cast member Charlize Theron. Jessica Walter height taller. Jessica Walter occupation voice actor. Jessica Walter sex or gender female. Jessica Walter domain actor.,inform,Jessica Walter is a female voice actor and cast member of Arrested Development with Charlize Theron. She is taller than average.,2,3,(X (X) (X) (X) (X (X))),Jessica Walter Arrested Development Charlize Theron Jessica Walter taller Jessica Walter voice actor Jessica Walter female,inform,0.7794195414,0.0258459785,38.69073868,6.9645418,0.71107,match_scores,1,21
44355,44355,2687,Ian Holm spouse Penelope Wilton. Penelope Wilton spouse Daniel Massey. Ian Holm height shorter. The Day After Tomorrow cast member Ian Holm. Ian Holm occupation film actor. Ian Holm domain actor.,inform,Ian Holm is a shorter film actor who is married to Penelope Wilton and appeared in the cast of The Day After Tomorrow. He is also the spouse of Daniel Massey.,2,3,(X (X) (X) (X) (X (X))),Ian Holm Penelope Wilton Daniel Massey Ian Holm shorter Ian Holm The Day After Tomorrow Ian Holm film actor,inform,0.6692782044,0.02175246481,45.97180176,11.66758921,0.72406435,match_scores,1,31
44359,44359,2688,Ian Holm spouse Penelope Wilton. Penelope Wilton place of birth Scarborough. Ian Holm occupation actor. Ian Holm occupation stage actor. Ian Holm place of birth Goodmayes. Ian Holm domain actor.,inform," Ian Holm is an actor and stage actor from Goodmayes, and is married to Penelope Wilton, who is from Scarborough.",2,3,(X (X) (X) (X) (X (X))),Ian Holm Penelope Wilton Scarborough Ian Holm actor Ian Holm stage actor Ian Holm Goodmayes,inform,0.3319664299,0.01996519586,50.08716202,6.312748574,0.7540444,match_scores,1,20
44373,44373,2689,Ian Holm spouse Penelope Wilton. Penelope Wilton occupation stage actor. Ian Holm occupation actor. Ian Holm occupation television actor. Ian Holm height shorter. Ian Holm domain actor.,inform,Ian Holm is an actor and television actor who is married to stage actor Penelope Wilton. He is shorter than average.,2,3,(X (X) (X) (X) (X (X))),Ian Holm Penelope Wilton stage actor Ian Holm actor Ian Holm television actor Ian Holm shorter,inform,0.3696179092,0.02004413098,49.88991547,6.9645418,0.77404237,match_scores,1,21
44384,44384,2690,Ian Holm spouse Penelope Wilton. Penelope Wilton sex or gender female. Ian Holm date of birth 1931. Ian Holm occupation film actor. Ian Holm place of birth Goodmayes. Ian Holm domain actor.,inform," Ian Holm is a male film actor born in 1931 in Goodmayes. He is married to Penelope Wilton, a female.",2,3,(X (X) (X) (X) (X (X))),Ian Holm Penelope Wilton female Ian Holm 1931 Ian Holm film actor Ian Holm Goodmayes,inform,0.5017229319,0.01479291644,67.59992218,6.312748574,0.7508723,match_scores_PPL,1,20
44387,44387,2691,Ian Holm spouse Penelope Wilton. Penelope Wilton date of birth 1946. Ian Holm occupation actor. Ian Holm sex or gender male. Ian Holm occupation television actor. Ian Holm domain actor.,inform,Ian Holm is a male television actor born in 1946 and married to Penelope Wilton.,2,3,(X (X) (X) (X) (X (X))),Ian Holm Penelope Wilton 1946 Ian Holm actor Ian Holm male Ian Holm television actor,inform,0.5732082129,0.009419608066,106.1615295,9.103526406,0.7861496,match_scores,1,15
44405,44405,2692,Ian Holm spouse Penelope Wilton. Downton Abbey cast member Penelope Wilton. Ian Holm place of birth Goodmayes. Ian Holm date of birth 1931. Ian Holm occupation television actor. Ian Holm domain actor.,inform," Ian Holm is a television actor born in Goodmayes in 1931 and married to Penelope Wilton, a cast member of Downton Abbey.",2,3,(X (X) (X) (X) (X (X))),Ian Holm Penelope Wilton Downton Abbey Ian Holm Goodmayes Ian Holm 1931 Ian Holm television actor,inform,0.425616622,0.01692239663,59.09328461,6.654221264,0.7814919,match_scores,1,22
44409,44409,2693,Ian Holm spouse Penelope Wilton. Daniel Massey spouse Penelope Wilton. The Day After Tomorrow cast member Ian Holm. Ian Holm sex or gender male. Ian Holm occupation stage actor. Ian Holm domain actor.,inform,Ian Holm is a male stage actor who is married to Penelope Wilton. He was part of the cast of The Day After Tomorrow.,2,3,(X (X) (X) (X) (X (X))),Ian Holm Penelope Wilton Daniel Massey Ian Holm The Day After Tomorrow Ian Holm male Ian Holm stage actor,inform,0.537741363,0.0334637319,29.8830986,13.84938136,0.74813086,match_scores,1,24
44419,44419,2694,Ian Holm place of birth Goodmayes. Ainsley Maitland-Niles place of birth Goodmayes. Ian Holm occupation film actor. Ian Holm occupation television actor. Ian Holm sex or gender male. Ian Holm domain actor.,inform,Ian Holm is a male film and television actor born in Goodmayes.,2,3,(X (X) (X) (X) (X (X))),Ian Holm Goodmayes Ainsley Maitland-Niles Ian Holm film actor Ian Holm television actor Ian Holm male,inform,0.548445642,0.009095972531,109.9387665,7.978263721,0.7852661,match_scores_PPL,1,12
44426,44426,2695,The Day After Tomorrow cast member Ian Holm. The Day After Tomorrow cast member Jake Gyllenhaal. Ian Holm spouse Penelope Wilton. Ian Holm sex or gender male. Ian Holm date of birth 1931. Ian Holm domain actor.,inform," Ian Holm is a male actor born in 1931 who was part of the cast of The Day After Tomorrow, alongside Jake Gyllenhaal. He is married to Penelope Wilton.",2,3,(X (X) (X) (X) (X (X))),Ian Holm The Day After Tomorrow Jake Gyllenhaal Ian Holm Penelope Wilton Ian Holm male Ian Holm 1931,inform,0.6865354776,0.04506341857,22.19094849,11.36535202,0.7461473,match_scores,1,29
44441,44441,2696,Penelope Wilton spouse Ian Holm. Penelope Wilton spouse Daniel Massey. Ian Holm height shorter. Ian Holm occupation film actor. Ian Holm occupation television actor. Ian Holm domain actor.,inform," Ian Holm is a shorter film and television actor, married to Penelope Wilton and Daniel Massey.",2,3,(X (X) (X) (X) (X (X))),Ian Holm Penelope Wilton Daniel Massey Ian Holm shorter Ian Holm film actor Ian Holm television actor,inform,0.5298517346,0.009447821567,105.8445053,9.083627868,0.78370684,match_scores,1,16
