mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"give_opinion(name[Axis and Allies], average rating[average], country of origin[United States of America], minimum number of players[2])",Axis and Allies average rating average. Axis and Allies country of origin United States of America. Axis and Allies minimum number of players 2. Axis and Allies domain board game.,Axis And Allies Average United States Of America 2," Axis and Allies is an average board game, but I like that it's from the United States of America and supports two players.",give_opinion,boardgames,1,4
"suggest(name[Barbarossa], instance of[Board game], genre[fantasy])",Barbarossa instance of board game. Barbarossa genre fantasy. Barbarossa domain board game.,Barbarossa Board Game Fantasy," Have you ever played a fantasy board game, like Barbarossa?",suggest,boardgames,1,3
"give_opinion(name[Monopoly], average rating[poor], developer[Elizabeth Magie])",Monopoly average rating poor. Monopoly developer Elizabeth Magie. Monopoly domain board game.,Monopoly Poor Elizabeth Magie," Monopoly is a classic board game, but the poor rating is deserved. The design by Elizabeth Magie may be a classic, but the game itself isn't very enjoyable.",give_opinion,boardgames,1,3
"request(specifier[frustrating], maximum number of players[6])",board game specifier frustrating. board game maximum number of players 6. board game domain board game.,Frustrating 6,"
What's the most frustrating board game you can play with up to 6 players?",request,boardgames,1,2
"recommend(name[Star Realms], instance of[Board game], developer[Darwin Kastle])",Star Realms instance of board game. Star Realms developer Darwin Kastle. Star Realms domain board game.,Star Realms Board Game Darwin Kastle," Have you heard of Star Realms, the board game developed by Darwin Kastle?",recommend,boardgames,1,3
"request(specifier[tedious], minimum number of players[2])",board game specifier tedious. board game minimum number of players 2. board game domain board game.,Tedious 2,What board game with two players do you find particularly tedious?,request,boardgames,1,2
"confirm(name[Monopoly], developer[Elizabeth Magie])",Monopoly developer Elizabeth Magie. Monopoly domain board game.,Monopoly Elizabeth Magie," Are you talking about Monopoly, the board game developed by Elizabeth Magie?",confirm,boardgames,1,2
"inform(name[Barbarossa], genre[fantasy], minimum number of players[3], maximum number of players[6], publisher[Franckh-Kosmos])",Barbarossa genre fantasy. Barbarossa minimum number of players 3. Barbarossa maximum number of players 6. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,Barbarossa Fantasy 3 6 Franckh-Kosmos,Barbarossa is a fantasy board game published by Franckh-Kosmos for 3 to 6 players.,inform,boardgames,1,5
"inform(name[War of 1812], genre[wargame], instance of[Board game], average rating[average], complexity rating[complex], maximum number of players[2], publisher[Columbia Games])",War of 1812 genre wargame. War of 1812 instance of board game. War of 1812 average rating average. War of 1812 complexity rating complex. War of 1812 maximum number of players 2. War of 1812 publisher Columbia Games. War of 1812 domain board game.,War Of 1812 Wargame Board Game Average Complex 2 Columbia Games,War of 1812 is a complex wargame board game published by Columbia Games. It typically takes 2 players and has an average rating.,inform,boardgames,1,7
"verify_attribute(name[Monopoly], average rating[poor], genre[roll-and-move], developer[Elizabeth Magie])",Monopoly average rating poor. Monopoly genre roll-and-move. Monopoly developer Elizabeth Magie. Monopoly domain board game.,Monopoly Poor Roll-And-Move Elizabeth Magie,You didn't like Monopoly. Is this typical for roll-and-move games from Elizabeth Magie?,verify_attribute,boardgames,1,4
"inform(name[Battle Masters], genre[fantasy], complexity rating[moderate], based on[Warhammer], instance of[Board game], minimum number of players[2], average rating[average])",Battle Masters genre fantasy. Battle Masters complexity rating moderate. Battle Masters based on Warhammer. Battle Masters instance of board game. Battle Masters minimum number of players 2. Battle Masters average rating average. Battle Masters domain board game.,Battle Masters Fantasy Moderate Warhammer Board Game 2 Average,Battle Masters is a moderate fantasy board game based on Warhammer. It typically takes 2 players and has an average rating.,inform,boardgames,1,7
"recommend(name[Dune], genre[science fiction], instance of[Board game])",Dune genre science fiction. Dune instance of board game. Dune domain board game.,Dune Science Fiction Board Game," Have you heard of Dune, the science fiction board game?",recommend,boardgames,1,3
"verify_attribute(name[Monopoly], average rating[poor])",Monopoly average rating poor. Monopoly domain board game.,Monopoly Poor,You found Monopoly to be boring. Do you usually not like board games?,verify_attribute,boardgames,1,2
"suggest(name[Battle Masters], genre[fantasy], instance of[Board game])",Battle Masters genre fantasy. Battle Masters instance of board game. Battle Masters domain board game.,Battle Masters Fantasy Board Game," Have you ever played a board game in the fantasy genre, like Battle Masters?",suggest,boardgames,1,3
"request(specifier[strategic], maximum number of players[6])",board game specifier strategic. board game maximum number of players 6. board game domain board game.,Strategic 6,What's the most strategic board game you can play with up to 6 players?,request,boardgames,1,2
"inform(name[Star Realms], genre[science fiction], complexity rating[moderate], developer[Darwin Kastle], publisher[White Wizard Games], publication year[2014])",Star Realms genre science fiction. Star Realms complexity rating moderate. Star Realms developer Darwin Kastle. Star Realms publisher White Wizard Games. Star Realms publication year 2014. Star Realms domain board game.,Star Realms Science Fiction Moderate Darwin Kastle White Wizard Games 2014,Star Realms is a 2014 science fiction board game with a moderate complexity rating. It was developed by Darwin Kastle and published by White Wizard Games.,inform,boardgames,1,6
"request(specifier[confusing], genre[wargame])",board game specifier confusing. board game genre wargame. board game domain board game.,Confusing Wargame,Have you ever played a confusing wargame board game?,request,boardgames,1,2
"request(specifier[tedious], maximum number of players[2])",board game specifier tedious. board game maximum number of players 2. board game domain board game.,Tedious 2,What's the most tedious board game you can play with two players?,request,boardgames,1,2
"inform(name[Chicago], genre[strategy game], instance of[Board game], average rating[poor])",Chicago genre strategy game. Chicago instance of board game. Chicago average rating poor. Chicago minimum playing time 90. Chicago domain board game.,Chicago Strategy Game Board Game Poor 90,Chicago is a strategy board game with a poor rating and a minimum playing time of 90 minutes.,inform,boardgames,1,5
"confirm(name[Chicago], genre[strategy game], publisher[Playmix])",Chicago genre strategy game. Chicago publisher Playmix. Chicago domain board game.,Chicago Strategy Game Playmix," Are you talking about the strategy board game Chicago, published by Playmix?",confirm,boardgames,1,3
"confirm(name[Risk], instance of[Board game], genre[board wargame])",Risk instance of board game. Risk genre board wargame. Risk domain board game.,Risk Board Game Board Wargame," Are you referring to Risk, the board wargame board game?",confirm,boardgames,1,3
"verify_attribute(name[Carcassonne], average rating[good], instance of[Board game], publisher[Hans im Glück])",Carcassonne average rating good. Carcassonne instance of board game. Carcassonne publisher Hans im Glück. Carcassonne domain board game.,Carcassonne Good Board Game Hans Im Glück,You said Carcassonne was good. Do you usually like board games from Hans im Glück?,verify_attribute,boardgames,1,4
"give_opinion(name[Mangala], average rating[average], complexity rating[simple], maximum number of players[2])",Mangala average rating average. Mangala complexity rating simple. Mangala maximum number of players 2. Mangala domain board game.,Mangala Average Simple 2," Mangala is an average board game, but I find it enjoyable. The simple complexity and the maximum number of players of two make it great for a quick game.",give_opinion,boardgames,1,4
"suggest(name[Sherlock Holmes Consulting Detective], maximum number of players[8], game mechanics[deductive reasoning])",Sherlock Holmes Consulting Detective maximum number of players 8. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective 8 Deductive Reasoning," Do you ever play board games for up to 8 players that use deductive reasoning, like Sherlock Holmes Consulting Detective?",suggest,boardgames,1,3
"suggest(name[Carcassonne], publisher[Hans im Glück], developer[Klaus-Jürgen Wrede])",Carcassonne publisher Hans im Glück. Carcassonne developer Klaus-Jürgen Wrede. Carcassonne domain board game.,Carcassonne Hans Im Glück Klaus-Jürgen Wrede," Have you ever played a board game published by Hans im Glück from Klaus-Jürgen Wrede, like Carcassonne?",suggest,boardgames,1,3
"inform(name[Twilight Struggle], genre[board wargame], maximum number of players[2], instance of[Board game], average rating[excellent], publisher[GMT Games])",Twilight Struggle genre board wargame. Twilight Struggle maximum number of players 2. Twilight Struggle minimum playing time 120. Twilight Struggle instance of board game. Twilight Struggle average rating excellent. Twilight Struggle publisher GMT Games. Twilight Struggle domain board game.,Twilight Struggle Board Wargame 2 120 Board Game Excellent Gmt Games,Twilight Struggle is an excellent board wargame published by GMT Games for two players with a minimum playing time of 120 minutes.,inform,boardgames,1,7
"inform(name[Battle Masters], genre[fantasy], complexity rating[moderate], average rating[average], maximum number of players[2], minimum number of players[2], based on[Warhammer])",Battle Masters genre fantasy. Battle Masters complexity rating moderate. Battle Masters average rating average. Battle Masters maximum number of players 2. Battle Masters minimum number of players 2. Battle Masters based on Warhammer. Battle Masters domain board game.,Battle Masters Fantasy Moderate Average 2 2 Warhammer,Battle Masters is a moderate fantasy board game based on Warhammer. It takes two players and has an average rating.,inform,boardgames,1,7
