index,mr_new,da,text,num_hops,num_triples,pseudo_mr,pred,probs,LM_prob,PPL,pseudo_bleu,scores,criteria,da_acc,length
1673,"Stargirl genre adventure television series. Stargirl awards received Saturn Award for Best Performance by a Younger Actor in a Television Series. Stargirl cast member Amanda Lavassani, Alex Collins. Stargirl screenwriter Geoff Johns. Stargirl creator Glen Winter. Stargirl domain tv.",inform,"Stargirl is an adventure television series starring Amanda Lavassani and Alex Collins, created by Glen Winter and written by Geoff Johns. It has received the Saturn Award for Best Performance by a Younger Actor in a Television Series.",1,6,"Stargirl 'Adventure Television Series' 'Saturn Award For Best Performance By A Younger Actor In A Television Series' 'Amanda Lavassani', 'Alex Collins' 'Geoff Johns' 'Glen Winter'",inform,0.9911074042,0.0217932819,45.88570023,3.011857956,0.7601259,match_scores,1,38
1674,Wallander genre crime television series. Wallander character Kurt Wallander. Wallander domain tv.,inform,Wallander is a crime television series featuring character Kurt Wallander.,1,3,Wallander 'Crime Television Series' 'Kurt Wallander',inform,0.9759423733,0.003153812053,317.0765991,3.747776737,0.81524557,match_scores_PPL,1,10
1675,Father Ted genre sitcom. Father Ted screenwriter Graham Linehan. Father Ted creator Declan Lowney. Father Ted review score average. Father Ted awards received None. Father Ted domain tv.,inform,"Father Ted is an average-rated sitcom created by Declan Lowney and written by Graham Linehan, which has not won any awards.",1,6,Father Ted 'Sitcom' 'Graham Linehan' 'Declan Lowney' Average 'None',inform,0.9071696997,0.01397789719,71.54151917,3.293328484,0.565341,match_scores,1,21
1676,"Lonesome Dove genre television series based on a novel. Lonesome Dove creator Simon Wincer. Lonesome Dove screenwriter William D. Wittliff. Lonesome Dove review score average. Lonesome Dove cast member D. B. Sweeney, Jordan Lund. Lonesome Dove domain tv.",inform,"Lonesome Dove is an average-rated television series based on a novel by Simon Wincer, written by William D. Wittliff, starring D. B. Sweeney and Jordan Lund.",1,9,"Lonesome Dove 'Television Series Based On A Novel' 'Simon Wincer' 'William D. Wittliff' Average 'D. B. Sweeney', 'Jordan Lund'",inform,0.9893354774,0.0151214741,66.13111877,6.56178905,0.79947674,match_scores,1,26
1677,"The Musketeers genre drama television series. The Musketeers cast member Will Keen, Matt Stokoe. The Musketeers awards received None. The Musketeers character Constance Bonacieux, Gaston. The Musketeers creator Edward Bennett, Udayan Prasad. The Musketeers domain tv.",inform,"The Musketeers is a drama television series starring Will Keen, Matt Stokoe, Constance Bonacieux, and Gaston, created by Edward Bennett and Udayan Prasad. It hasn't won any awards.",1,6,"The Musketeers 'Drama Television Series' 'Will Keen', 'Matt Stokoe' 'None' 'Constance Bonacieux', 'Gaston 'Edward Bennett', 'Udayan Prasad'",inform,0.9615875483,0.01718640196,58.18553543,2.737435355,0.6740335,match_scores_PPL,1,28
1678,"The Virgin Queen genre docudrama. The Virgin Queen awards received None. The Virgin Queen character Gilbert Gifford’, Reginald Pole. The Virgin Queen review score average. The Virgin Queen creator Coky Giedroyc. The Virgin Queen domain tv.",inform,"The Virgin Queen is an average-rated docudrama created by Coky Giedroyc, featuring characters Gilbert Gifford’ and Reginald Pole.",1,6,"The Virgin Queen 'Docudrama' 'None' 'Gilbert Gifford’, 'Reginald Pole' Average 'Coky Giedroyc'",inform,0.9843648672,0.006691571505,149.4417267,8.097785064,0.7137166,match_scores,1,18
1679,"Stargirl genre adventure television series. Stargirl cast member Cameron Gellman, Brec Bassinger. Stargirl awards received Saturn Award for Best Performance by a Younger Actor in a Television Series. Stargirl character Christine Mahkent. Stargirl screenwriter Geoff Johns. Stargirl domain tv.",inform,"Stargirl is an adventure television series starring Cameron Gellman, Brec Bassinger, and Christine Mahkent, written by Geoff Johns. It has received the Saturn Award for Best Performance by a Younger Actor in a Television Series.",1,6,"Stargirl 'Adventure Television Series' 'Cameron Gellman', 'Brec Bassinger' 'Saturn Award For Best Performance By A Younger Actor In A Television Series' 'Christine Mahkent' 'Geoff Johns'",inform,0.9948791265,0.01675932509,59.66827393,3.090153259,0.79085714,match_scores,1,35
1680,"True Detective genre Investigative television series. True Detective creator Cary Joji Fukunaga. True Detective awards received None. True Detective character Emily. True Detective cast member Matthew McConaughey, Adria Arjona. True Detective screenwriter Nic Pizzolatto. True Detective domain tv.",inform,"True Detective is an investigative television series created by Cary Joji Fukunaga, starring Emily, Matthew McConaughey, and Adria Arjona with Nic Pizzolatto as the screenwriter. It has not won any awards.",1,7,"True Detective 'Investigative Television Series' 'Cary Joji Fukunaga' 'None' 'Emily' 'Matthew Mcconaughey', 'Adria Arjona' 'Nic Pizzolatto'",inform,0.9792416692,0.03193222004,31.31633186,2.438662222,0.6581507,match_scores,1,31
1681,"Bordertown genre crime television series. Bordertown review score average. Bordertown character Kari Sorjonen. Bordertown awards received None. Bordertown screenwriter Miikko Oikkonen. Bordertown creator Miikko Oikkonen, Juuso Syrja’. Bordertown domain tv.",inform,"Bordertown is an average-rated crime television series featuring Kari Sorjonen, written by Miikko Oikkonen, and created by Miikko Oikkonen and Juuso Syrja’.",1,7,"Bordertown 'Crime Television Series' Average 'Kari Sorjonen' 'None' 'Miikko Oikkonen' 'Miikko Oikkonen', 'Juuso Syrja’",inform,0.9737170935,0.00941267107,106.239769,1.982256627,0.86636025,match_scores,1,22
1682,"Belgravia genre historical television series. Belgravia character 1st Duke of Wellington, Charles Lennox. Belgravia domain tv.",inform,Belgravia is a historical television series starring the 1st Duke of Wellington and Charles Lennox.,1,3,"Belgravia 'Historical Television Series' 1St Duke Of Wellington', 'Charles Lennox",inform,0.9464178681,0.01077326394,92.82238007,3.218582627,0.8992827,match_scores,1,15
1683,"Self Made: Inspired by the Life of Madam C. J. Walker genre biographical film. Self Made: Inspired by the Life of Madam C. J. Walker cast member Blair Underwood, Tiffany Haddish. Self Made: Inspired by the Life of Madam C. J. Walker review score average. Self Made: Inspired by the Life of Madam C. J. Walker awards received None. Self Made: Inspired by the Life of Madam C. J. Walker character C. J., Ransom. Self Made: Inspired by the Life of Madam C. J. Walker domain tv.",inform,"Self Made: Inspired by the Life of Madam C. J. Walker is an average-rated biographical film starring Blair Underwood and Tiffany Haddish, with C. J. and Ransom as characters.",1,20,"Self Made: Inspired By The Life Of Madam C. J. Walker 'Biographical Film' 'Blair Underwood', 'Tiffany Haddish' Average 'None' 'C. J.', 'Ransom'",inform,0.968355298,0.01652136691,60.52767944,23.34648332,0.6409859,match_scores,1,29
1684,"The Lord of the Rings: The Rings of Power genre action television series. The Lord of the Rings: The Rings of Power creator Charlotte Brandstrom’, J. A. Bayona. The Lord of the Rings: The Rings of Power screenwriter Jason Cahill. The Lord of the Rings: The Rings of Power awards received None. The Lord of the Rings: The Rings of Power domain tv.",inform,"The Lord of the Rings: The Rings of Power is an action television series created by Charlotte Brandstrom’ and J. A. Bayona, written by Jason Cahill, and has not won any awards.",1,7,"The Lord Of The Rings: The Rings Of Power 'Action Television Series' 'Charlotte Brandstrom’, 'J. A. Bayona' 'Jason Cahill' 'None'",inform,0.9912099838,0.01771591576,56.44641876,10.50810664,0.73663354,match_scores,1,32
1685,"The Flash genre science fiction television series. The Flash screenwriter Andrew Kreisberg. The Flash review score average. The Flash awards received None. The Flash creator David Nutter. The Flash cast member Patrick Sabongui, Victor Garber. The Flash domain tv.",inform,"The Flash is an average-rated science fiction television series created by David Nutter and written by Andrew Kreisberg, starring Patrick Sabongui and Victor Garber. It hasn't won any awards.",1,7,"The Flash 'Science Fiction Television Series' 'Andrew Kreisberg' Average 'None' 'David Nutter' 'Patrick Sabongui', 'Victor Garber'",inform,0.9916462302,0.02906929551,34.40055847,2.567438715,0.72329706,match_scores_PPL,1,29
1686,"Black Earth Rising genre drama. Black Earth Rising character Brigadier General Lesage. Black Earth Rising cast member Harriet Walter, John Goodman. Black Earth Rising screenwriter Hugo Blick. Black Earth Rising creator Hugo Blick. Black Earth Rising domain tv.",inform,"Black Earth Rising is a drama starring Harriet Walter, John Goodman, and Brigadier General Lesage, written and created by Hugo Blick.",1,6,"Black Earth Rising 'Drama' 'Brigadier General Lesage' 'Harriet Walter', 'John Goodman' 'Hugo Blick' 'Hugo Blick'",inform,0.9674831629,0.006423635717,155.6750793,6.37040523,0.616834,match_scores,1,21
1687,"Ekaterina genre drama film. Ekaterina awards received None. Ekaterina creator Aleksandr Baranov, Ramil Sabitof. Ekaterina cast member Artyom Alekseev, Marcin Stec. Ekaterina domain tv.",inform,"Ekaterina is a drama film created by Aleksandr Baranov and Ramil Sabitof, starring Artyom Alekseev and Marcin Stec, which has not received any awards.",1,5,"Ekaterina 'Drama Film' 'None' 'Aleksandr Baranov', 'Ramil Sabitof' 'Artyom Alekseev', 'Marcin Stec'",inform,0.8688154817,0.02057712564,48.59765244,1.826472886,0.7218314,match_scores,1,24
1688,"The Crown genre crime film. The Crown cast member Yves Aubert, Martin McDougall. The Crown screenwriter Peter Morgan. The Crown awards received None. The Crown review score average. The Crown domain tv.",inform,"The Crown is an average-rated crime film starring Yves Aubert and Martin McDougall, written by Peter Morgan. It has not won any awards.",1,6,"The Crown 'Crime Film' 'Yves Aubert', 'Martin Mcdougall' 'Peter Morgan' 'None' Average",inform,0.9621575475,0.01679476532,59.54236221,3.197383344,0.6324303,match_scores,1,23
1689,"Houdini genre film based on books. Houdini character Cecilia Steiner, Grigori Rasputin. Houdini awards received None. Houdini cast member Megan Dodds, Evan Jones. Houdini review score average. Houdini domain tv.",inform,"Houdini is a film based on books starring Megan Dodds, Evan Jones, Cecilia Steiner, and Grigori Rasputin. It has not won any awards and has an average review score.",1,6,"Houdini 'Film Based On Books' 'Cecilia Steiner', 'Grigori Rasputin' 'None' 'Megan Dodds', 'Evan Jones' Average",inform,0.9702730179,0.02210816813,45.23215103,1.432548017,0.6737325,match_scores_PPL,1,29
1690,"Ekaterina genre drama film. Ekaterina character Alexey Razumovsky, Aleksey Obreskov. Ekaterina cast member Mikhail Gorevoy, Vladimir Yumatov’. Ekaterina review score average. Ekaterina awards received None. Ekaterina creator Aleksandr Baranov, Dmitri Iosifov. Ekaterina screenwriter Arif Aliyev. Ekaterina domain tv.",inform,"Ekaterina is an average-rated drama film starring Mikhail Gorevoy, Vladimir Yumatov’, Alexey Razumovsky, and Aleksey Obreskov. It was created by Aleksandr Baranov and Dmitri Iosifov and written by Arif Aliyev, but has not won any awards.",1,8,"Ekaterina 'Drama Film' 'Alexey Razumovsky', 'Aleksey Obreskov' 'Mikhail Gorevoy', 'Vladimir Yumatov’ Average 'None' 'Aleksandr Baranov', 'Dmitri Iosifov' 'Arif Aliyev'",inform,0.9669803977,0.01676869375,59.63493729,1.305894435,0.7744702,match_scores,1,36
1691,1899 genre drama film. 1899 domain tv.,inform,1899 is a drama film.,1,2,1899 'Drama Film',inform,0.7698324919,0.001292763821,773.536499,8.116697887,0.82571816,match_scores_PPL,1,5
1692,"The Big Bang Theory genre American television sitcom. The Big Bang Theory character Sheldon Cooper, Leonard Hofstadter. The Big Bang Theory review score excellent. The Big Bang Theory awards received Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series. The Big Bang Theory screenwriter Steven Molaro. The Big Bang Theory cast member Sara Gilbert, Kevin Sussman. The Big Bang Theory creator Mark Cendrowski. The Big Bang Theory domain tv.",inform,"The Big Bang Theory is an excellent American television sitcom starring Sheldon Cooper, Leonard Hofstadter, Sara Gilbert, Kevin Sussman, and created by Mark Cendrowski, with Steven Molaro as the screenwriter. It has won the Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series.",1,8,"The Big Bang Theory 'American Television Sitcom' 'Sheldon Cooper', 'Leonard Hofstadter' Excellent 'Primetime Emmy Award For Outstanding Lead Actor In A Comedy Series' 'Steven Molaro' 'Sara Gilbert', 'Kevin Sussman' 'Mark Cendrowski'",inform,0.9540165067,0.03929334808,25.44960022,7.593264651,0.8069274,match_scores,1,45
1693,True Detective genre neo-noir. True Detective review score average. True Detective awards received None. True Detective screenwriter Nic Pizzolatto. True Detective character Emily. True Detective domain tv.,inform,"True Detective is an average-rated neo-noir without any awards, written by Nic Pizzolatto and starring Emily as a character.",1,6,True Detective 'Neo-Noir' Average 'None' 'Nic Pizzolatto' 'Emily',inform,0.8067032695,0.01329088535,75.23953247,3.632169883,0.610567,match_scores,1,19
1694,"Bleak House genre television series based on a novel. Bleak House creator Justin Chadwick. Bleak House screenwriter Andrew Davies. Bleak House review score average. Bleak House cast member John Lynch, Joanna David. Bleak House domain tv.",inform,"Bleak House is an average-rated television series based on a novel, created by Justin Chadwick and written by Andrew Davies, starring John Lynch and Joanna David.",1,6,"Bleak House 'Television Series Based On A Novel' 'Justin Chadwick' 'Andrew Davies' Average 'John Lynch', 'Joanna David'",inform,0.9808061123,0.02031653758,49.22098541,2.847964238,0.75012237,match_scores_PPL,1,26
1695,"The Terminal List genre drama television series. The Terminal List review score average. The Terminal List creator Antoine Fuqua. The Terminal List screenwriter David DiGilio. The Terminal List cast member LaMonica Garrett, Alexis Louder. The Terminal List awards received None. The Terminal List domain tv.",inform,"The Terminal List is an average-rated drama television series created by Antoine Fuqua and written by David DiGilio, starring LaMonica Garrett and Alexis Louder. It hasn't won any awards.",1,7,"The Terminal List 'Drama Television Series' Average 'Antoine Fuqua' 'David Digilio' 'Lamonica Garrett', 'Alexis Louder' 'None'",inform,0.9892895818,0.01139763955,87.7374649,4.639885534,0.6285832,match_scores_PPL,1,29
